sampleID,LPS_Baso_149Sm_CREB,LPS_Baso_151Eu_p38,LPS_Baso_155Gd_S6,LPS_Baso_159Tb_MAPKAPK2,LPS_Baso_164Dy_IkB,LPS_Baso_166Er_NFkB,LPS_Baso_167Er_ERK,LPS_Bcells_149Sm_CREB,LPS_Bcells_151Eu_p38,LPS_Bcells_155Gd_S6,LPS_Bcells_159Tb_MAPKAPK2,LPS_Bcells_164Dy_IkB,LPS_Bcells_166Er_NFkB,LPS_Bcells_167Er_ERK,LPS_CD56brightCD16negNK_149Sm_CREB,LPS_CD56brightCD16negNK_151Eu_p38,LPS_CD56brightCD16negNK_155Gd_S6,LPS_CD56brightCD16negNK_159Tb_MAPKAPK2,LPS_CD56brightCD16negNK_164Dy_IkB,LPS_CD56brightCD16negNK_166Er_NFkB,LPS_CD56brightCD16negNK_167Er_ERK,LPS_CD56dimCD16posNK_149Sm_CREB,LPS_CD56dimCD16posNK_151Eu_p38,LPS_CD56dimCD16posNK_155Gd_S6,LPS_CD56dimCD16posNK_159Tb_MAPKAPK2,LPS_CD56dimCD16posNK_164Dy_IkB,LPS_CD56dimCD16posNK_166Er_NFkB,LPS_CD56dimCD16posNK_167Er_ERK,LPS_cMC_149Sm_CREB,LPS_cMC_151Eu_p38,LPS_cMC_155Gd_S6,LPS_cMC_159Tb_MAPKAPK2,LPS_cMC_164Dy_IkB,LPS_cMC_166Er_NFkB,LPS_cMC_167Er_ERK,LPS_CXCR4neutro_149Sm_CREB,LPS_CXCR4neutro_151Eu_p38,LPS_CXCR4neutro_155Gd_S6,LPS_CXCR4neutro_159Tb_MAPKAPK2,LPS_CXCR4neutro_164Dy_IkB,LPS_CXCR4neutro_166Er_NFkB,LPS_CXCR4neutro_167Er_ERK,LPS_DC_149Sm_CREB,LPS_DC_151Eu_p38,LPS_DC_155Gd_S6,LPS_DC_159Tb_MAPKAPK2,LPS_DC_164Dy_IkB,LPS_DC_166Er_NFkB,LPS_DC_167Er_ERK,LPS_Granulocytes_149Sm_CREB,LPS_Granulocytes_151Eu_p38,LPS_Granulocytes_155Gd_S6,LPS_Granulocytes_159Tb_MAPKAPK2,LPS_Granulocytes_164Dy_IkB,LPS_Granulocytes_166Er_NFkB,LPS_Granulocytes_167Er_ERK,LPS_intMC_149Sm_CREB,LPS_intMC_151Eu_p38,LPS_intMC_155Gd_S6,LPS_intMC_159Tb_MAPKAPK2,LPS_intMC_164Dy_IkB,LPS_intMC_166Er_NFkB,LPS_intMC_167Er_ERK,LPS_mDC_149Sm_CREB,LPS_mDC_151Eu_p38,LPS_mDC_155Gd_S6,LPS_mDC_159Tb_MAPKAPK2,LPS_mDC_164Dy_IkB,LPS_mDC_166Er_NFkB,LPS_mDC_167Er_ERK,LPS_MDSC_149Sm_CREB,LPS_MDSC_151Eu_p38,LPS_MDSC_155Gd_S6,LPS_MDSC_159Tb_MAPKAPK2,LPS_MDSC_164Dy_IkB,LPS_MDSC_166Er_NFkB,LPS_MDSC_167Er_ERK,LPS_ncMC_149Sm_CREB,LPS_ncMC_151Eu_p38,LPS_ncMC_155Gd_S6,LPS_ncMC_159Tb_MAPKAPK2,LPS_ncMC_164Dy_IkB,LPS_ncMC_166Er_NFkB,LPS_ncMC_167Er_ERK,LPS_NK_149Sm_CREB,LPS_NK_151Eu_p38,LPS_NK_155Gd_S6,LPS_NK_159Tb_MAPKAPK2,LPS_NK_164Dy_IkB,LPS_NK_166Er_NFkB,LPS_NK_167Er_ERK,LPS_pDC_149Sm_CREB,LPS_pDC_151Eu_p38,LPS_pDC_155Gd_S6,LPS_pDC_159Tb_MAPKAPK2,LPS_pDC_164Dy_IkB,LPS_pDC_166Er_NFkB,LPS_pDC_167Er_ERK,LPS_Treg_149Sm_CREB,LPS_Treg_155Gd_S6,LPS_Treg_159Tb_MAPKAPK2,LPS_Treg_164Dy_IkB,LPS_Treg_166Er_NFkB,LPS_Treg_167Er_ERK,LPS_Tregmem_149Sm_CREB,LPS_Tregmem_155Gd_S6,LPS_Tregmem_159Tb_MAPKAPK2,LPS_Tregmem_164Dy_IkB,LPS_Tregmem_166Er_NFkB,LPS_Tregmem_167Er_ERK,LPS_Tregnaive_149Sm_CREB,LPS_Tregnaive_155Gd_S6,LPS_Tregnaive_159Tb_MAPKAPK2,LPS_Tregnaive_164Dy_IkB,LPS_Tregnaive_166Er_NFkB,LPS_Tregnaive_167Er_ERK
BBCR0169,1.12743157500432,2.02797161355879,0.167633679634548,0.594725191662316,-0.150489334999375,0.357054054168582,0.110366916474516,0.0142557891791225,0.0891841568340059,0.0502158372087455,0.270737330157574,0.0231512533337593,0.293201925037868,0.0263904991343081,-0.0212320783756565,0.0068278869939352,0.0479590793556991,0.129558947126585,0.189993042618606,0.578495070455348,0.0638499699106644,0.0316024513006661,0.0,0.0463915419534814,0.23030359514136,0.044565757870199,0.333715698244735,-0.0130120256005319,0.36546083121252,0.119641850481774,0.245226231499066,0.148587768223036,0.0014188106841804,0.38471445061852,0.124327827467085,0.917995268602095,1.76403064829933,0.659376743520096,1.76519545985188,0.0768302138351183,1.19991202636411,0.446150883817031,0.623692983528799,0.996634192734384,0.011339044531831,0.533233969070817,-0.147439473688243,0.300261571239872,0.0827846537147525,0.572541200184966,1.58831281440529,0.532974018630681,1.528545904486,-0.337520898205106,-0.0522664934442026,0.218974029731878,0.384144846564756,0.243398931076898,0.233616551721321,0.282709643454444,0.0008145070322835,0.490054077551641,0.483530323681924,0.446694594718513,0.189511693612782,0.280386507529626,0.360312778533237,-0.0296591233580503,0.347667079224481,0.272759650928571,0.370490937099911,0.124477909871597,0.15821964053811,0.133613544362358,0.0044631502352014,0.373274235156288,0.0979143614531277,0.458746336211245,0.379044340808357,0.316329656539129,0.685325186198388,-0.0405695472753485,0.271424618364231,0.785831224811341,0.0308005885173225,0.0,0.0481376880709776,0.230671987000581,0.0504005063991715,0.33552617325847,-0.0070843505741287,-0.037133335198754,0.198498318223258,0.0439350548743635,0.223898732721801,0.0835502494844336,0.170507250887709,0.0027538778515235,0.0,0.0175011894662332,0.18945806110577,0.0529461664964073,0.313221664131023,-0.0016525090288116,0.0,0.0172366419715143,0.178039059428374,0.0552668982328785,0.313362111427907,-0.0167179118055356,0.0287602143500882,0.0721385070676867,0.159665682378168,0.0214203126878442,0.256789963368755,0.0708150457664545
BBCR0173,1.41531452942874,2.49672590700582,0.702539016038333,1.38139127708747,-0.335332406807879,0.470665807285603,0.203182044430135,0.0904615172007298,0.228837491630137,0.108195105066153,0.277289423806936,-0.0857933228589709,0.371167712145554,0.0965293729094309,0.0546940866588185,0.0751658899484291,0.0396350962517573,0.308670392574888,-0.149070693344667,0.308781960074862,0.0869090834492096,0.0768819481386013,0.108641708595423,0.0395193145077927,0.155904633343734,0.0121228468301843,0.350270663340704,0.051467095985056,1.3892201111608,2.3042186366097,0.628639715017114,2.56860896044059,-0.538722161954887,0.751675618854764,0.650821893418387,0.975231574421334,0.86202792296838,0.519146980073492,1.0219927450454,-0.437157876124446,0.136047429224316,0.137639282760856,1.30371186824917,2.22038415067852,0.360693015666256,2.04650263527557,-0.588513611309174,0.395952317273234,0.310146132238272,1.28686988594149,1.77176928489325,0.582344065123514,2.05008011394214,-0.737593630671339,-0.229537636349374,0.281089739616754,1.44301021900978,2.2793785135382,0.595351271117653,2.78430822703721,-0.268703314218201,0.64974109833437,0.958077160915051,1.44425589328325,2.41806751794793,0.619341960642715,2.60055170606062,-0.607563944422709,0.73411229590315,0.744596589189998,1.32038362259875,2.29823964021342,0.508851960536836,2.59932559340214,-0.484528292845492,0.781552940764845,0.509097064211194,0.314413311347691,1.1418511001426,0.287717463479296,0.85386755977753,-0.397261972298547,-0.430961669800249,0.0638122541702385,0.0716989303089376,0.104895142196053,0.0387143118750985,0.145200478871223,-0.0019732712388393,0.340069100431647,0.0480508498391922,-0.0070063486536595,0.190849759080318,0.0116525501290698,0.225234616870145,-0.0858989069465841,0.107698346371776,0.0583136625149354,0.0541891804543466,0.021416235266194,0.271434843829379,0.0729780458464809,0.369778271169357,0.0594318476764368,0.065322051917267,0.0218425281116007,0.26021909433427,0.0660453658026915,0.361258433104398,0.0559829165357745,0.0399040779100876,0.0112932979417297,0.144577593729304,0.0565462648609026,0.45603814203735,0.128921508504517
BBCR0176,1.32557121916933,2.62294113980866,0.507949366492699,1.2921644735132,-0.228600456557266,0.365006439072849,0.17812163663443,0.0696393204146255,0.0929049893143871,0.0306367756577233,0.183825136868567,0.0394528824570281,0.244617599071543,0.0737352663690992,0.0545602463807133,0.0070425859563795,-0.0214493104982734,0.160379563070669,-0.0185828033959093,0.414556628085231,0.0569293927978024,0.0723039558810656,0.010329699471006,0.0265565332477013,0.121759379549215,0.0627188477790841,0.236767833964664,0.0277772378839915,1.59302639285575,2.8491647877204,0.573235362424807,3.04505055559079,-0.650535645315845,0.696883327172561,1.18848974841934,0.860613433083211,1.17903651103256,0.294013613787262,0.97620703983495,-0.606526492119289,-0.0954909128100151,0.1858838249183,1.2109208882201,2.32720361189433,0.208770897582029,1.25572105948107,-0.675977361282765,0.0998010328738228,0.200954690267961,1.28037789675652,1.95478497652015,0.199749991944995,1.69206955462853,-0.742037756981615,-0.167473533571514,0.225559165315571,1.5043865106017,2.83385919403187,0.549122697570517,3.21534842276597,-0.353584553658089,0.744219503134097,2.38259192279552,1.57096723244028,2.71958629310063,0.410752441833539,2.52245828946056,-0.9279534144551,0.353726039650773,0.828097902951669,1.60917439198185,2.85452883376141,0.514293027464168,3.07580643335495,-0.5845806344567,0.684098104946479,0.886909272727546,1.44174426910427,2.64668807271228,0.412939239311302,2.84722591288027,-0.282762719040691,0.302303991750094,2.21167567616961,0.0697103944242404,0.0106623767625763,0.0218876476372285,0.117053057054331,0.0587322966299309,0.23002203575935,0.0296821083759435,-0.0620719347389401,0.11972726532661,0.18606113634165,0.26752854878066,-0.0720332998562832,0.0898334068959382,0.0407660961141025,0.0861324835532621,0.0194861209922974,0.184648836115743,0.0950526283560441,0.320398481600659,0.0324089759972219,0.0853753431980727,0.0274490660064688,0.193877020049506,0.0849853646973539,0.33641451210447,0.0348918997878079,-0.104382638121853,0.0119613706263602,0.246025517727128,-0.0367751822837308,0.108769133678331,0.0301996101437206
BBCR0177,0.944979226241977,1.77281654655088,0.281587850712047,0.547375539954896,-0.212568182511775,0.107301786661102,0.131274416578297,0.0029259222414066,0.0809752855449201,-0.0008964063643942,0.013301816658604,-0.0838247607203623,0.0956821603738007,0.0544435067024475,-0.022406238070031,0.0,0.0024493818451142,0.0125458036537119,-0.137486218742647,0.0362835362369214,0.0517291250627049,0.0051484704571169,0.0186960489351403,0.0088646795152531,-0.0514136926325056,-0.076550703233314,0.012322918807032,0.0445790154036317,1.17656468593177,2.6052583776886,0.490546566365644,2.67001482759997,-0.657719711716415,0.393557838168534,1.48610824221892,0.72305239233888,0.870679239987073,0.232847061623756,0.803468960473539,-0.532543435187529,0.0349125027645988,0.137463636044458,0.699057366000203,1.25504514729662,0.224931279705236,0.522445164088741,-0.594978927242842,-0.0341982000256289,0.181534419431205,0.982143664893335,1.97700240488554,0.383301158445888,1.80222192898007,-0.801020287340403,-0.298551572284337,0.454806782793676,1.23966935202764,2.42210835163376,0.452785662474518,2.66237789817642,-0.448263911443419,0.299092311974404,2.00286798352645,1.16099969016586,2.47748435327953,0.457857361348496,2.25930499748062,-0.868341645653977,0.265007810128576,0.998816119384221,1.12465860403679,2.6027961628866,0.434982112352786,2.63145143009042,-0.654045394517864,0.383971329353108,1.52516133710331,0.797604635858138,1.9966156006722,0.258217223114872,1.85908648566647,-0.416925417159166,-0.185998737944479,1.07789720921031,0.0017479590623576,0.0187928589276683,0.0116949359549085,-0.0449393471961606,-0.0881308483268255,0.0137545843087108,0.0444749509465087,-0.112446829758131,0.0944372702128078,0.0322147756574376,-0.0557406888671884,-0.098836122282663,0.047224983915747,0.0690680400750237,0.0097853182946036,0.0067862514982468,0.0587338292936945,-0.0420809435859765,0.0967829815386143,0.0672635526119623,0.0072769501787078,0.0064576157983521,0.0596637988637679,-0.045860272913412,0.0926165658418405,0.0678874912175587,0.142818174586914,0.0209415592458291,0.0847785459761452,0.0791513393808128,0.232570629183301,0.181443639401263
BBCR0181,1.32095931043865,2.31908049850695,0.35101019548176,0.751586098321739,-0.369117671175012,0.117972328831679,0.140593513157156,0.0286559092464137,0.0885975321700235,0.0214692692924275,0.046131757996402,-0.134628584228691,0.0567349491060576,0.0636324752494408,0.0197552477452648,0.0564807537668442,0.0196357692257501,-0.0134491062626937,-0.0587528242108936,0.016387331367939,0.0770291554520512,0.0142833575498978,0.0568724065646968,-0.0027547897533931,0.0080113476095651,-0.02333171695102,-0.017283098112105,0.0591360335966338,1.44194760754602,2.83269126680615,0.670018315123021,2.82702911812464,-0.810251745251689,0.469704170211611,1.501133668246,1.32317840437284,1.76574933470269,-0.340103153212459,1.59520585257467,-0.799324068310795,0.150823665300089,0.250943499834958,1.35395728668781,2.44728485583626,0.382234202072046,2.00616184320647,-0.509110841900855,0.366912546022399,0.666101068562193,1.49031650020345,1.9836876647919,-0.251610151069861,1.79329799525215,-0.720446421614565,0.232217886831754,0.335321998255582,1.37131005805024,2.7130410669997,0.794460860637606,2.79753509249057,-0.502547680047664,0.205527662541415,1.66317129174029,1.46803834896241,2.68417476658656,0.500998231705536,2.67177944998667,-0.540338225385273,0.711828507423654,1.91323354839706,1.42132247883876,2.82400330097439,0.581461089091577,2.93135573309497,-0.727015858639215,0.415495755621097,1.17656888786543,1.32315172247432,2.40873895919933,0.303325350310243,2.22129281844354,-0.315775436975978,0.142963828959182,1.58506049770506,0.0096158749289312,0.0577004818017603,0.0031597338865564,-0.0005501297013874,-0.0338137600078125,-0.0314035409417761,0.0563761307221192,0.177985345770184,0.250762094868879,0.122494774965838,0.376416254005898,-0.258225534089803,0.231981778588033,0.222154192759262,0.0331758234258016,0.0162446585499394,0.0046827428587346,-0.0848196770331973,-0.0260546997001978,0.112524749127774,0.024917437162179,0.0123633537835062,0.0429296837734159,-0.086218782703293,-0.0674627274888204,0.110145766020596,0.0536508673006264,0.0203500998522437,-0.0659433122390539,-0.086793814670421,0.0741981493348074,0.122396309939855
BBCR0187,0.988804492478934,2.51190949984768,0.43816700007849,1.18880148600743,-0.328188063011826,-0.060022473320257,0.216578262896129,-0.007154211197018,0.0719846284019413,-0.0440918267731928,-0.0689340697725713,-0.111607568140275,-0.11969647297701,0.0271474081605372,-0.0415813063823348,0.0595511388483263,-0.039164089805573,-0.0331764218598103,-0.0102039276340519,-0.30989299856024,-0.0001232926504635,-0.0174740486723369,0.052804475582694,-0.0265636824957103,-0.103667900717023,-0.0553043014648347,-0.237509070849993,0.0105793140381985,1.04310280771312,2.60716226680461,0.346556234595036,2.67819447576569,-0.655845973825579,0.0902152401336648,0.922601451086578,0.990724479016463,1.78661827856616,-0.165075468662815,1.73855378485597,-0.723524393567883,0.0961117163065481,0.215504210122974,0.908501586087753,2.32891521256842,0.168186074755143,1.56328457040061,-0.464674651811358,0.0238355914581054,0.350739246004567,1.07179532468578,1.84308040811336,-0.143250123397535,1.74635790677174,-0.641562245172365,0.162641781227422,0.259671133667884,1.23643846067596,2.53479662336904,0.472745065709364,2.75077334750673,-0.264520774172974,0.274771379080338,1.06905596645687,1.0892908130788,2.56691203961269,0.289807855463945,2.55001783647637,-0.404557970642489,0.294066182560938,1.6141374780545,0.958578407319768,2.51461584742384,0.278212716807232,2.73131494571686,-0.491972814443548,0.043731982732809,0.609927600554418,0.863432066852788,2.04900799686768,0.177392036343242,1.90915511126644,-0.252305547408141,-0.10407263464945,0.997046974061745,-0.0276530195250159,0.0520935804490471,-0.0273463710848306,-0.0895162510874949,-0.0524513030875455,-0.248576850338426,0.0046087453071247,0.243999198869457,0.305014561646291,0.0730825470355968,0.422482894853545,-0.350323522947375,0.161506132900243,0.294515340410501,-0.0203269100544217,-0.0397998647794383,0.0212630213022286,-0.0922098866868877,-0.152095622943552,0.0973271807710494,-0.0233759466396529,-0.0341809157326686,0.0195081531344769,-0.074174303141476,-0.153210886574828,0.100046938476912,0.0335614195550355,-0.187686925405636,0.0322475681876787,-0.2051399334081,-0.0524185542926834,0.151255614969396
BBCR0188,0.824504020247579,1.08340029699383,0.229746780387351,0.173996667031337,-0.376549401444756,-0.0320566675408555,0.0838799057653232,-0.0078913927489234,0.0724061151053159,-0.015512656794099,-0.0514554033442416,-0.0761345154194106,-0.0577802343575959,0.0204697403841593,0.0207716202954168,0.072083016429394,-0.030811802341848,0.0033299561628082,0.0597765190747859,-0.0560970795376057,0.0380733571805292,-0.0135856866998463,0.0303654686775535,-0.033086346635807,-0.0720088152240491,-0.0315061388712132,-0.0322596535458173,0.0060466957256249,1.13421141165809,2.58299448567794,0.310708495897777,2.74606828887751,-0.550473427629361,0.286255711545385,0.982980149238291,0.734287988630063,1.06212761473775,-0.0627692601165606,1.0889579624088,-0.598620693130301,-0.136770240085802,0.0879506071140843,0.843299368101453,1.91358904283181,0.0486344202149618,1.19375155706503,-0.40268952062399,0.0641014643879068,0.215046121625625,1.12016941935633,1.8522545648545,-0.246438305323181,1.66393351279256,-0.637156727716695,0.0572172327235084,0.258772557931067,1.05593917284644,2.31540096651209,0.272143306791306,2.86163695489299,-0.230496797067323,0.255758998224293,1.81118278196127,1.14816898680041,2.41209383075414,0.171042013642598,2.52007378653109,-0.370487630749053,0.33719748667604,0.751926899349968,1.05137339943304,2.58430404396318,0.23637542208199,2.79933495500278,-0.530126551267037,0.216109309236652,0.771814614362891,0.646726365845133,1.58790246117657,0.0791615611882915,1.28684955009698,-0.205705011094003,-0.012987661166426,0.318938976264509,-0.0090613821503162,0.0594206002659971,-0.0418995570935207,-0.0633499904478384,-0.0282934759613461,-0.0547544759460394,0.0241112102543527,-0.0506852554967517,0.124285769505394,-0.0775923295465667,-0.0522292865355516,-0.335793549682944,-0.0537407067342834,0.0527284695865759,-0.0217100833004717,-0.0205090909646455,0.0036367930666732,-0.0917192761104145,-0.102094433389091,0.0803778089583634,-0.0118303606085024,-0.0320112136908367,0.0100959710395976,-0.0942568846532132,-0.0922322569157059,0.0920926353776585,-0.0577533201005341,0.104523487180102,-0.117855154060917,-0.0838978933742198,-0.036995791129101,-0.0194389752215355
BBCR0191,1.20325730480403,2.49095997126221,0.420436425436051,1.41849575485908,-0.614756399450719,0.0184393655026334,0.164905195628079,-0.0760955059026368,0.0435737416315189,0.0021254490964256,-0.11503248079094,-0.438282053086484,-0.393354308636332,-0.0104456612462986,-0.0227934861761618,0.0121139949775785,-0.0794818134264906,-0.170894390391358,-0.372570894714501,-0.32323021677233,0.0132808308681947,-0.10543944987487,0.010782194827167,-0.042919790658308,-0.198540826115794,-0.298677584470338,-0.339156562276948,0.0169094606274324,1.23848418307382,2.28891885756568,0.369657102007444,2.20373167753408,-0.863195506979241,0.0342993177435833,0.688366645624544,0.536380351409306,0.60087589151929,-0.460513269405801,0.620634891875367,-0.799789268621223,-0.117122697200039,0.129793970144128,1.20388204913999,2.24971964773184,0.170081058498414,1.93702264681792,-0.627675645197594,0.19772629522441,0.459928976492017,1.33333937258652,1.5817042221848,-0.204058565027629,1.72832315836393,-0.682959086767228,0.125056219547073,0.249800203230515,1.17618578995652,2.19769299713601,0.479638529328227,2.28427477195858,-0.405506728501484,-0.0562721229984295,1.45667018384529,1.30477399084877,2.29009318995865,0.326873725683019,2.27221287435794,-0.535990495618002,0.451981273877806,1.67031214036122,1.18064895400266,2.24185797833219,0.303387436158088,2.25098088060669,-0.735703781007128,0.0486228185488229,0.435754312475084,1.22262229362946,2.17386962733923,0.263800330595961,2.08765453909137,-0.310810849319918,-0.0527437789177794,1.82339073277234,-0.102717920076115,0.0060370959788627,-0.0477212272800144,-0.185026295843952,-0.316137667770928,-0.345044120123673,0.0175671013985457,-0.0010539288836308,0.0988972607590877,0.124085538751489,0.36708531787861,-0.536749851981762,0.0347392068395622,0.251524420087336,-0.0818224493234442,0.0104026271397168,-0.077053932048336,-0.399528593205289,-0.232739751126901,0.0627940496169179,-0.0762636585486896,0.0382273286160899,-0.107577278170594,-0.378239810274258,-0.265006407659639,0.0645092404902893,-0.0897611555532073,-0.0299052997217093,-0.05996670896342,-0.392620411986818,-0.177098277200755,0.0295094660421034
BBCR0193,1.22019489135006,2.19001340720224,0.342559227483872,0.742844722217921,-0.323916419499199,0.101101291866981,0.155676069984356,0.0865607559298847,0.127364873134046,0.0522931709236696,0.0975786571099162,-0.166729016375618,-0.0170738440230627,0.0640880461865128,-0.0079438270553464,0.0002949136266575,0.0661439898584897,-0.0181291321488444,-0.054480975844578,-0.101234938510478,0.0108131759124473,0.0098596689097455,0.0231878302889327,-0.0113089920268989,0.0449475515574204,-0.008936311321358,-0.120766041464795,0.0290190602748423,1.59130966440766,2.8152466260447,0.640307316484784,2.97871327712053,-0.61006249809173,0.450128023916907,1.63393385670596,1.42562380871598,2.08641550200367,-0.135595237747,2.08724876718367,-0.559152386929727,0.234050938059158,0.381512117995272,1.30666150898398,2.34160809390902,0.380779276987313,1.42639881298066,-0.523271208330261,0.169977481915331,0.385084872945653,1.46207306888552,2.36861824963618,-0.138986368843775,2.28108629228634,-0.590822579025877,0.306095007588757,0.535042332302275,1.54666869693215,2.68626773742238,0.570134717665972,2.91089443034664,-0.376682270675763,0.414808820905408,2.27535368931272,1.60116089230979,2.72959745692661,0.500129702535009,2.61888515740105,-0.601114981610615,0.460904335813148,1.31218324008564,1.52964533185308,2.78634263294829,0.543215805996354,3.0642683197127,-0.528004027961783,0.418858880908983,1.38129738076798,1.44853977216526,2.58583868952957,0.357378168467684,2.53222321366168,-0.19880638916982,0.211714279236756,2.21384082342062,0.0106664516270003,0.0236979662083944,-0.0034566398481857,0.0322406264118393,-0.013522052160251,-0.117968114133439,0.0268887329027757,0.119029881293014,0.0893754823952291,0.235818379234081,0.0982076408255932,0.124609807168177,-0.101656448720201,0.0858078350630733,0.0154833587619296,0.0085930639892996,0.0291708517880057,-0.0588828968133774,-0.176583528378935,0.159373237434077,0.0201801968719497,0.0076935244098706,0.0292359079831217,-0.0334502098842917,-0.172677992145075,0.160211122363817,-0.0728607092698853,-0.0086521931541245,-0.0043734539960926,-0.275028951232853,-0.322585260169624,0.0541709550098018
BBCR0215,1.33439132279952,2.55192243651183,0.250395301688313,1.23620688011351,-0.563821746516198,0.234330528540172,0.206329844612291,0.0207719758521966,0.137209625152043,-0.0193359081811861,-0.0126758858627368,-0.0085705564745125,0.079758010270284,0.0052407958880799,-0.0353576524672289,0.0690746675174482,-0.0664429625670161,-0.117239629752491,0.0555962998945813,0.25622210656894,0.0664915656189221,0.0010267082571992,0.0238441522341128,-0.0618526232881141,-0.05096759715812,0.0247021965776609,0.0579783109347058,0.0153860297706712,1.53295031087672,2.53279008412366,0.420880496250606,2.71066541723369,-0.741937981056899,0.478952900995118,0.612509008085173,0.911646493043798,1.41515274150275,-0.204791953742884,1.40381281086531,-0.839054433845444,-0.0479550103253491,0.151467692124869,1.25413165832178,2.25631470368505,0.116785249827782,1.62341505047006,-0.620843992193024,0.246369602792512,0.213466562697565,1.17780495467518,2.22818233099536,-0.268819795749977,2.04177140678881,-0.922545007398493,0.0042450654952251,0.262248370389706,1.51351193258948,2.6701864211041,0.429446909327856,2.9450777092126,-0.63574890246206,0.484504444200804,2.12817971665736,1.61407624003592,2.54318268887271,0.276178109987859,2.48765917324575,-0.725195576731571,0.623146671951125,0.482318407116842,1.44684828541864,2.56819752327539,0.37335086396564,2.79425269365232,-0.631450903501366,0.441743098400012,0.497267829659976,1.23672695781718,2.3986886140718,0.15822157698229,2.73957806141383,-0.364499574636967,0.209666639027111,1.89835341599109,0.0002382202808607,0.0247517017689776,-0.0600155456520052,-0.0553190183466118,0.0179924894112197,0.0532310583627655,0.0140186763908941,0.0265733281665714,0.108473559513019,0.0390222549067511,-0.0020745038465119,-0.0157499144113176,0.0959745284101848,-0.0322652660044421,-0.0641982450355369,0.0392342618127954,0.0529515485912925,-0.044066499519535,0.128447518762007,-0.0168495036904879,-0.0990221973718378,0.0389586431570746,0.0774841033640823,-0.0212060799188733,0.144916773311188,-0.0175498360662507,-0.0252009937831829,-0.0046185776621568,0.007564644934301,-0.145824713452719,0.0319519860539748,-0.0388662341033621
BBCR0221,1.30716299787327,2.20550975424965,0.304759698686262,0.766824189071377,-0.233629263819979,0.34498437785201,0.158933571460493,0.0772988240507782,0.158521363712713,0.0239402628238868,0.0981327128420161,0.150791626183819,0.229060256893007,0.112554573088636,0.0759361859733592,0.0731284728035371,-0.0832876714762038,-0.0460480335221014,0.181441217769964,0.156432343231136,0.0387612553858347,0.106611850524584,0.0696621711471515,-0.0190664542232363,0.0478670508084528,0.136489865854013,0.201071391528199,0.0655051706030022,1.25360029288845,2.25351491975484,0.3030604959595,2.45056637074261,-0.321944078100593,0.516624576198553,0.598887852140565,0.866210910947904,1.20073684902973,-0.123489077975843,1.09105343146107,-0.44205114316366,0.0582751762866387,0.260129543658968,1.00825908425503,1.81557030760718,0.151354227372137,1.19658450322044,-0.289350727268355,0.179110584724987,0.205840698362225,0.99811617489572,1.80263444653417,-0.172670252670069,1.4800302070723,-0.596507921330032,0.0640972375334578,0.324169832451905,1.20536609715791,2.31220228854966,0.411308282153287,2.54589766346884,-0.253288985595128,0.491297389507917,0.936790529592205,1.32053763042374,2.30237948050369,0.245165267153944,2.35020459664264,-0.346352535371135,0.52910944729493,0.700121442750019,1.11457310556092,2.26867618603161,0.216507239375443,2.50038584012914,-0.242581331538088,0.415058055666882,0.582231790166563,0.640260355398585,1.45539654103737,0.208078275134353,1.0468161411681,-0.157531296162622,0.0788322642202717,0.284016188301115,0.1208007677767,0.0652564645936646,-0.0244232979914554,0.0653682363638769,0.131498850519599,0.2073292705191,0.0661111346519776,0.0818671082726465,0.188548628665356,0.114555701889255,0.200703820004311,-0.122221709585049,0.192273538536433,0.121896167285452,0.0603989053386287,-0.0490752941217886,0.128230939980311,0.132788525052087,0.269394227474986,0.0354913119866257,0.0549574786336562,-0.0489055325547627,0.129124364292595,0.130154470972965,0.262741719308352,0.0486022327469683,0.0200128650328408,0.0308555307167266,0.0283365597520815,0.309114355696124,0.555764972958438,-0.148450265706246
